,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,38,31900.0,735800.0,124905.26315789473,64850.0,31900.0,735800.0,124905.26315789473,64850.0,31900.0,735800.0,124905.26315789473,64850.0,31900.0,735800.0,124905.26315789473,64850.0,https://www.tiktok.com/@officialrossadams
0,58,463.0,661600.0,16289.586206896553,3104.5,463.0,661600.0,16289.586206896553,3104.5,463.0,661600.0,16289.586206896553,3104.5,463.0,661600.0,16289.586206896553,3104.5,https://www.tiktok.com/@_jordanross
0,60,2365.0,316500.0,36956.78333333333,17950.0,2365.0,316500.0,36956.78333333333,17950.0,2365.0,316500.0,36956.78333333333,17950.0,2365.0,316500.0,36956.78333333333,17950.0,https://www.tiktok.com/@diskorolka
0,59,7370.0,824300.0,71409.93220338984,21600.0,7370.0,824300.0,71409.93220338984,21600.0,7370.0,824300.0,71409.93220338984,21600.0,7370.0,824300.0,71409.93220338984,21600.0,https://www.tiktok.com/@desi_melbourniye
0,71,453.0,391200.0,17489.74647887324,5813.0,453.0,391200.0,17489.74647887324,5813.0,453.0,391200.0,17489.74647887324,5813.0,453.0,391200.0,17489.74647887324,5813.0,https://www.tiktok.com/@kaitlynpratt
0,56,6715.0,129400.0,26956.428571428572,19250.0,6715.0,129400.0,26956.428571428572,19250.0,6715.0,129400.0,26956.428571428572,19250.0,6715.0,129400.0,26956.428571428572,19250.0,https://www.tiktok.com/@fabbriannna
0,28,773.0,203700.0,12169.32142857143,3267.5,773.0,203700.0,12169.32142857143,3267.5,773.0,203700.0,12169.32142857143,3267.5,773.0,203700.0,12169.32142857143,3267.5,https://www.tiktok.com/@brittt.brattt
0,50,4406.0,2100000.0,262572.42,46700.0,4406.0,2100000.0,262572.42,46700.0,4406.0,2100000.0,262572.42,46700.0,4406.0,2100000.0,262572.42,46700.0,https://www.tiktok.com/@joshua.chiang
0,58,5866.0,511700.0,55531.5,24700.0,5866.0,511700.0,55531.5,24700.0,5866.0,511700.0,55531.5,24700.0,5866.0,511700.0,55531.5,24700.0,https://www.tiktok.com/@mateuszfischer
0,59,368.0,1800000.0,72150.81355932204,10500.0,368.0,1800000.0,72150.81355932204,10500.0,368.0,1800000.0,72150.81355932204,10500.0,368.0,1800000.0,72150.81355932204,10500.0,https://www.tiktok.com/@alexisanthony
0,58,3802.0,1300000.0,104394.94827586207,35050.0,3802.0,1300000.0,104394.94827586207,35050.0,3802.0,1300000.0,104394.94827586207,35050.0,3802.0,1300000.0,104394.94827586207,35050.0,https://www.tiktok.com/@moosewithaknife
